Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
91,Scott Chandler,BUF,TE,14,TB,9,7,77.8,78,0,35,8.7,11.1,0,0,0,0,0,0,7.8,7.8
91,Greg Olsen,CAR,TE,16,NO,10,7,70,78,0,35,7.8,11.1,0,0,0,0,0,0,7.8,7.8
97,Jermaine Gresham,CIN,TE,5,NE,10,8,80,77,0,34,7.7,9.6,0,0,0,0,0,0,7.7,7.7
97,Jason Witten,DAL,TE,5,DEN,11,9,81.8,77,0,34,7,8.6,0,0,0,0,0,0,7.7,7.7
97,Charles Clay,MIA,TE,15,NE,9,7,77.8,77,0,34,8.6,11,0,0,0,0,0,0,7.7,7.7
100,Jordan Reed,WAS,TE,8,DEN,7,7,100,76,0,34,10.9,10.9,0,0,0,0,0,0,7.6,7.6
100,Jason Witten,DAL,TE,4,LAC,10,8,80,76,0,34,7.6,9.5,0,0,0,0,0,0,7.6,7.6
102,Antonio Gates,LAC,TE,4,DAL,6,5,83.3,75,0,33,12.5,15,0,0,0,0,0,0,7.5,7.5
102,Jermichael Finley,GB,TE,7,CLE,8,7,87.5,75,0,33,9.4,10.7,0,0,0,0,0,0,7.5,7.5
102,Greg Olsen,CAR,TE,15,NYJ,11,8,72.7,75,0,34,6.8,9.4,0,0,0,0,0,0,7.5,7.5
102,Jason Witten,DAL,TE,1,NYG,7,6,85.7,75,0,33,10.7,12.5,0,0,0,0,0,0,7.5,7.5
106,Vernon Davis,SF,TE,10,CAR,6,4,66.7,74,0,33,12.3,18.5,0,0,0,0,0,0,7.4,7.4
106,Greg Olsen,CAR,TE,7,LAR,8,6,75,74,0,33,9.2,12.3,0,0,0,0,0,0,7.4,7.4
108,Jordan Cameron,CLE,TE,5,BUF,8,6,75,73,0,33,9.1,12.2,0,0,0,0,0,0,7.3,7.3
108,Coby Fleener,IND,TE,15,HOU,9,6,66.7,73,0,33,8.1,12.2,0,0,0,0,0,0,7.3,7.3
108,Antonio Gates,LAC,TE,13,CIN,11,8,72.7,73,0,32,6.6,9.1,0,0,0,0,0,0,7.3,7.3
108,Fred Davis,WAS,TE,1,PHI,5,5,100,73,0,32,14.6,14.6,0,0,0,0,0,0,7.3,7.3
108,Antonio Gates,LAC,TE,16,LV,9,7,77.8,73,0,32,8.1,10.4,0,0,0,0,0,0,7.3,7.3
108,Garrett Graham,HOU,TE,11,LV,9,7,77.8,73,0,32,8.1,10.4,0,0,0,0,0,0,7.3,7.3
114,Jermichael Finley,GB,TE,2,WAS,9,7,77.8,72,0,32,8,10.3,0,0,0,0,0,0,7.2,7.2
114,Jermaine Gresham,CIN,TE,3,GB,10,8,80,72,0,32,7.2,9,0,0,0,0,0,0,7.2,7.2
114,Charles Clay,MIA,TE,17,NYJ,9,7,77.8,72,0,32,8,10.3,0,0,0,0,0,0,7.2,7.2
114,Julius Thomas,DEN,TE,1,BAL,14,14,100,72,0,32,5.1,5.1,0,0,0,0,0,0,7.2,7.2
118,Jordan Cameron,CLE,TE,7,GB,8,6,75,71,0,32,8.9,11.8,0,0,0,0,0,0,7.1,7.1
118,Jared Cook,LAR,TE,7,CAR,8,6,75,71,0,31,8.9,11.8,0,0,0,0,0,0,7.1,7.1
118,Dallas Clark,BAL,TE,3,HOU,11,8,72.7,71,0,31,6.5,8.9,0,0,0,0,0,0,7.1,7.1
118,Tyler Eifert,CIN,TE,3,GB,6,5,83.3,71,0,31,11.8,14.2,0,0,0,0,0,0,7.1,7.1
118,Delanie Walker,TEN,TE,15,ARI,8,7,87.5,71,0,32,8.9,10.1,0,0,0,0,0,0,7.1,7.1
118,Coby Fleener,IND,TE,14,CIN,8,5,62.5,71,0,32,8.9,14.2,0,0,0,0,0,0,7.1,7.1
118,Ryan Griffin,HOU,TE,16,DEN,6,6,100,71,0,32,11.8,11.8,0,0,0,0,0,0,7.1,7.1
125,Jermaine Gresham,CIN,TE,8,NYJ,8,7,87.5,70,0,31,8.8,10,0,0,0,0,0,0,7,7
125,Jermaine Gresham,CIN,TE,7,DET,9,8,88.9,70,0,31,7.8,8.8,0,0,0,0,0,0,7,7
125,Martellus Bennett,CHI,TE,9,GB,9,7,77.8,70,0,31,7.8,10,0,0,0,0,0,0,7,7
125,Ryan Griffin,HOU,TE,17,TEN,6,6,100,70,0,31,11.7,11.7,0,0,0,0,0,0,7,7
129,Rob Housler,ARI,TE,8,ATL,8,8,100,69,0,31,8.6,8.6,0,0,0,0,0,0,6.9,6.9
129,Vernon Davis,SF,TE,2,SEA,6,4,66.7,69,0,31,11.5,17.2,0,0,0,0,0,0,6.9,6.9
129,Jermaine Gresham,CIN,TE,6,BUF,8,7,87.5,69,0,31,8.6,9.9,0,0,0,0,0,0,6.9,6.9
129,Jordan Cameron,CLE,TE,6,DET,9,6,66.7,69,0,31,7.7,11.5,0,0,0,0,0,0,6.9,6.9
129,Brandon Pettigrew,DET,TE,5,GB,11,8,72.7,69,0,31,6.3,8.6,0,0,0,0,0,0,6.9,6.9
129,Jermichael Finley,GB,TE,3,CIN,8,7,87.5,69,0,31,8.6,9.9,0,0,0,0,0,0,6.9,6.9
129,Vernon Davis,SF,TE,3,IND,6,4,66.7,69,0,31,11.5,17.2,0,0,0,0,0,0,0,6.9
129,Kyle Rudolph,MIN,TE,9,DAL,10,8,80,69,0,31,6.9,8.6,0,0,0,0,0,0,6.9,6.9
129,Jimmy Graham,NO,TE,9,NYJ,6,4,66.7,69,0,31,11.5,17.2,0,0,0,0,0,0,6.9,6.9
129,Heath Miller,PIT,TE,9,NE,7,6,85.7,69,0,31,9.9,11.5,0,0,0,0,0,0,6.9,6.9
129,Jared Cook,LAR,TE,9,TEN,8,6,75,69,0,31,8.6,11.5,0,0,0,0,0,0,6.9,6.9
129,Tony Gonzalez,ATL,TE,14,GB,8,6,75,69,0,31,8.6,11.5,0,0,0,0,0,0,6.9,6.9
141,Greg Olsen,CAR,TE,2,BUF,8,6,75,68,0,30,8.5,11.3,0,0,0,0,0,0,6.8,6.8
141,Heath Miller,PIT,TE,10,BUF,7,6,85.7,68,0,30,9.7,11.3,0,0,0,0,0,0,6.8,6.8
141,Charles Clay,MIA,TE,5,BAL,7,6,85.7,68,0,30,9.7,11.3,0,0,0,0,0,0,6.8,6.8
141,Martellus Bennett,CHI,TE,15,CLE,7,6,85.7,68,0,30,9.7,11.3,0,0,0,0,0,0,6.8,6.8
141,Jason Witten,DAL,TE,13,LV,8,6,75,68,0,30,8.5,11.3,0,0,0,0,0,0,6.8,6.8
141,Tony Gonzalez,ATL,TE,1,NO,9,8,88.9,68,0,30,7.6,8.5,0,0,0,0,0,0,6.8,6.8
141,Scott Chandler,BUF,TE,16,MIA,5,5,100,68,0,30,13.6,13.6,0,0,0,0,0,0,6.8,6.8
148,Andrew Quarless,GB,TE,8,MIN,7,7,100,67,0,30,9.6,9.6,0,0,0,0,0,0,6.7,6.7
148,Fred Davis,WAS,TE,2,GB,6,5,83.3,67,0,30,11.2,13.4,0,0,0,0,0,0,6.7,6.7
148,Martellus Bennett,CHI,TE,6,NYG,8,6,75,67,0,30,8.4,11.2,0,0,0,0,0,0,6.7,6.7
148,Rob Gronkowski,NE,TE,9,PIT,7,4,57.1,67,0,30,9.6,16.8,0,0,0,0,0,0,6.7,6.7
148,Charles Clay,MIA,TE,14,PIT,8,6,75,64,0,28,8,10.7,0,3,0,0,0,0,6.7,6.7
153,Jared Cook,LAR,TE,8,SEA,8,6,75,66,0,29,8.2,11,0,0,0,0,0,0,6.6,6.6
153,Kellen Winslow,NYJ,TE,2,NE,8,7,87.5,66,0,29,8.2,9.4,0,0,0,0,0,0,6.6,6.6
153,Dallas Clark,BAL,TE,4,BUF,10,7,70,66,0,29,6.6,9.4,0,0,0,0,0,0,6.6,6.6
153,Vernon Davis,SF,TE,4,LAR,6,4,66.7,66,0,30,11,16.5,0,0,0,0,0,0,6.6,6.6
153,Garrett Graham,HOU,TE,10,ARI,8,6,75,66,0,29,8.2,11,0,0,0,0,0,0,6.6,6.6
153,Tony Gonzalez,ATL,TE,5,NYJ,8,6,75,66,0,29,8.2,11,0,0,0,0,0,0,6.6,6.6
153,Tony Gonzalez,ATL,TE,3,MIA,9,7,77.8,66,0,30,7.3,9.4,0,0,0,0,0,0,6.6,6.6
153,Tony Gonzalez,ATL,TE,15,WAS,9,7,77.8,66,0,29,7.3,9.4,0,0,0,0,0,0,6.6,6.6
153,Charles Clay,MIA,TE,13,NYJ,9,7,77.8,62,0,28,6.9,8.9,0,4,0,0,0,0,6.6,6.6
153,Jordan Cameron,CLE,TE,17,PIT,9,7,77.8,66,0,30,7.3,9.4,0,0,0,0,0,0,6.6,6.6
153,Julius Thomas,DEN,TE,17,LV,7,5,71.4,66,0,30,9.4,13.2,0,0,0,0,0,0,6.6,6.6
153,Jordan Cameron,CLE,TE,12,PIT,8,7,87.5,66,0,30,8.2,9.4,0,0,0,0,0,0,6.6,6.6
165,Brandon Myers,NYG,TE,4,KC,8,6,75,65,0,29,8.1,10.8,0,0,0,0,0,0,6.5,6.5
165,Heath Miller,PIT,TE,4,MIN,6,4,66.7,65,0,29,10.8,16.2,0,0,0,0,0,0,6.5,6.5
165,Brandon Pettigrew,DET,TE,7,CIN,8,7,87.5,65,0,29,8.1,9.3,0,0,0,0,0,0,6.5,6.5
165,Martellus Bennett,CHI,TE,5,NO,9,6,66.7,65,0,29,7.2,10.8,0,0,0,0,0,0,6.5,6.5
165,Rob Housler,ARI,TE,3,NO,10,8,80,65,0,29,6.5,8.1,0,0,0,0,0,0,6.5,6.5
165,Sean McGrath,KC,TE,3,PHI,6,4,66.7,65,0,29,10.8,16.2,0,0,0,0,0,0,6.5,6.5
165,Brandon Myers,NYG,TE,3,CAR,9,7,77.8,65,0,29,7.2,9.3,0,0,0,0,0,0,6.5,6.5
165,Scott Chandler,BUF,TE,13,ATL,8,6,75,65,0,29,8.1,10.8,0,0,0,0,0,0,6.5,6.5
165,Julius Thomas,DEN,TE,16,HOU,7,5,71.4,65,0,29,9.3,13,0,0,0,0,0,0,6.5,6.5
165,Delanie Walker,TEN,TE,16,JAX,9,7,77.8,65,0,29,7.2,9.3,0,0,0,0,0,0,6.5,6.5
165,Rob Housler,ARI,TE,12,IND,7,6,85.7,65,0,29,9.3,10.8,0,0,0,0,0,0,6.5,6.5
176,Tony Gonzalez,ATL,TE,2,LAR,8,7,87.5,64,0,29,8,9.1,0,0,0,0,0,0,6.4,6.4
176,Tyler Eifert,CIN,TE,6,BUF,6,5,83.3,64,0,28,10.7,12.8,0,0,0,0,0,0,6.4,6.4
176,Andrew Quarless,GB,TE,10,PHI,10,9,90,64,0,28,6.4,7.1,0,0,0,0,0,0,6.4,6.4
176,Dallas Clark,BAL,TE,5,MIA,9,6,66.7,64,0,28,7.1,10.7,0,0,0,0,0,0,6.4,6.4
176,Delanie Walker,TEN,TE,17,HOU,10,8,80,64,0,28,6.4,8,0,0,0,0,0,0,6.4,6.4
176,Coby Fleener,IND,TE,16,KC,9,6,66.7,64,0,28,7.1,10.7,0,0,0,0,0,0,6.4,6.4
176,Heath Miller,PIT,TE,12,CLE,10,8,80,64,0,28,6.4,8,0,0,0,0,0,0,6.4,6.4
176,Marcedes Lewis,JAX,TE,11,ARI,8,6,75,64,0,28,8,10.7,0,0,0,0,0,0,6.4,6.4
184,Sean McGrath,KC,TE,15,LV,6,5,83.3,63,0,28,10.5,12.6,0,0,0,0,0,0,6.3,6.3
184,Rob Housler,ARI,TE,13,PHI,7,6,85.7,63,0,28,9,10.5,0,0,0,0,0,0,6.3,6.3
184,Coby Fleener,IND,TE,13,TEN,7,5,71.4,63,0,28,9,12.6,0,0,0,0,0,0,6.3,6.3
184,Jason Witten,DAL,TE,14,CHI,6,5,83.3,63,0,28,10.5,12.6,0,0,0,0,0,0,6.3,6.3
184,Vernon Davis,SF,TE,12,WAS,6,4,66.7,63,0,28,10.5,15.8,0,0,0,0,0,0,6.3,6.3
189,Zach Ertz,PHI,TE,7,DAL,5,4,80,62,0,27,12.4,15.5,0,0,0,0,0,0,6.2,6.2
189,Martellus Bennett,CHI,TE,13,MIN,6,5,83.3,62,0,27,10.3,12.4,0,0,0,0,0,0,6.2,6.2
189,John Carlson,MIN,TE,12,GB,7,6,85.7,62,0,28,8.9,10.3,0,0,0,0,0,0,6.2,6.2
189,Fred Davis,WAS,TE,12,SF,6,5,83.3,62,0,27,10.3,12.4,0,0,0,0,0,0,6.2,6.2
193,Jordan Cameron,CLE,TE,4,CIN,7,5,71.4,61,0,27,8.7,12.2,0,0,0,0,0,0,6.1,6.1
193,Marcedes Lewis,JAX,TE,4,IND,8,6,75,61,0,27,7.6,10.2,0,0,0,0,0,0,6.1,6.1
193,Vernon Davis,SF,TE,6,ARI,6,4,66.7,61,0,27,10.2,15.2,0,0,0,0,0,0,6.1,6.1
193,Tyler Eifert,CIN,TE,7,DET,6,5,83.3,61,0,27,10.2,12.2,0,0,0,0,0,0,6.1,6.1
193,Martellus Bennett,CHI,TE,14,DAL,7,5,71.4,61,0,27,8.7,12.2,0,0,0,0,0,0,6.1,6.1
193,Jared Cook,LAR,TE,14,ARI,6,4,66.7,61,0,27,10.2,15.2,0,0,0,0,0,0,6.1,6.1
199,Jermichael Finley,GB,TE,6,BAL,8,7,87.5,60,0,27,7.5,8.6,0,0,0,0,0,0,6,6
199,Kyle Rudolph,MIN,TE,7,NYG,8,6,75,60,0,27,7.5,10,0,0,0,0,0,0,6,6
199,Brandon Myers,NYG,TE,5,PHI,8,6,75,60,0,27,7.5,10,0,0,0,0,0,0,6,6
199,Charles Clay,MIA,TE,16,BUF,7,5,71.4,60,0,27,8.6,12,0,0,0,0,0,0,6,6
199,Zach Miller,SEA,TE,16,ARI,6,4,66.7,60,0,27,10,15,0,0,0,0,0,0,6,6
199,Vernon Davis,SF,TE,11,NO,5,3,60,60,0,27,12,20,0,0,0,0,0,0,6,6
